File Version;BWSpec 3.24u_57
Date;2020-10-05 17:46:44
title;LNR
model;BTC112
c code;LNR
operator;
port1;0
baud1;3
pixel_start;0
pixel_end;2047
step;1
units;1
bkcolor;16777215
show_mode;0
data_mode;0
pixel_mode;0
intigration times;5000
average number;1
time_multiply;1
spectrometer_type ;14
yaxis;0
yaxis_min;0
yaxis_max;40000
xaxis;0
xaxis_min;1135
xaxis_max;1210
irrands_DispWLMin;100
irrands_DispWLMax;1000
yaxis_min_6;0
yaxis_max_6;65535
irradiance_unit;2
coefs_a0;56.4727032153169
coefs_a1;0.527519096310243
coefs_a2;-4.78162174181729E-5
coefs_a3;-2.53245126997529E-9
coefs_b0;-128.921959967585
coefs_b1;2.06327521902494
coefs_b2;-0.000259814230350486
coefs_b3;6.61070614724896E-7
all_data_save;1
select_option;-1
interval_time;50
pixel_num;2048
sel_pixel_start;0
sel_pixel_end;2047
sel_pixel_delta;1
dark_compensate;0
dark_compensate_value_1;0
dark_compensate_value_2;0
dark_compensate_value_3;0
monitor pixel_0;0
monitor pixel_1;0
monitor pixel_2;0
monitor pixel_3;0
monitor pixel_4;0
monitor pixel_5;0
vertical_select_flag;0
vertical_line3;697
vertical_line4;697
vertical_line3_wv;450
vertical_line4_wv;450
vertical_line_flag;0
vertical_line_ratio;0
laser_wavelength;0
overlay_js;0
Relative Intensity Correction Flag;0
Pixel;Wavelength;Wavenumber;Raman Shift;Dark;Reference;Raw data #1;Dark Subtracted #1;%TR #1;Absorbance #1;Raw data #2;Dark Subtracted #2;%TR #2;Absorbance #2;Raw data #3;Dark Subtracted #3;%TR #3;Absorbance #3;Lamp FitCurve;Irradiance Ratio;Irradiance_1(uW/cm^2/nm);Irradiance_2(uW/cm^2/nm);Irradiance_3(uW/cm^2/nm)
24;   ;   ;   ;0.0000;65535.0000;1044.0000;1044.0000;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
25;   ;   ;   ;0.0000;65535.0000;1219.0000;1219.0000;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
26;   ;   ;   ;0.0000;65535.0000;1131.0000;1131.0000;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
27;   ;   ;   ;0.0000;65535.0000;1140.0000;1140.0000;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
28;   ;   ;   ;0.0000;65535.0000;965.0000;965.0000;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
29;   ;   ;   ;0.0000;65535.0000;1014.0000;1014.0000;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
30;   ;   ;   ;0.0000;65535.0000;1190.0000;1190.0000;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
31;   ;   ;   ;0.0000;65535.0000;1167.0000;1167.0000;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
32;   ;   ;   ;0.0000;65535.0000;1170.0000;1170.0000;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
33;   ;   ;   ;0.0000;65535.0000;1142.0000;1142.0000;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
34;   ;   ;   ;0.0000;65535.0000;1780.0000;1780.0000;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
35;   ;   ;   ;0.0000;65535.0000;1278.0000;1278.0000;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
36;75.40;132624;-132624;0.0000;65535.0000;1253.0000;1253.0000;1.9120;1.7185E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
37;75.93;131708;-131708;0.0000;65535.0000;1444.0000;1444.0000;2.2034;1.6569E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
38;76.45;130806;-130806;0.0000;65535.0000;1212.0000;1212.0000;1.8494;1.7330E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
39;76.97;129916;-129916;0.0000;65535.0000;1436.0000;1436.0000;2.1912;1.6593E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
40;77.50;129038;-129038;0.0000;65535.0000;1282.0000;1282.0000;1.9562;1.7086E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
41;78.02;128172;-128172;0.0000;65535.0000;1285.0000;1285.0000;1.9608;1.7076E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
42;78.54;127317;-127317;0.0000;65535.0000;1676.0000;1676.0000;2.5574;1.5922E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
43;79.07;126474;-126474;0.0000;65535.0000;1264.0000;1264.0000;1.9287;1.7147E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
44;79.59;125643;-125643;0.0000;65535.0000;1502.0000;1502.0000;2.2919;1.6398E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
45;80.11;124822;-124822;0.0000;65535.0000;1212.0000;1212.0000;1.8494;1.7330E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
46;80.64;124012;-124012;0.0000;65535.0000;1469.0000;1469.0000;2.2416;1.6495E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
47;81.16;123213;-123213;0.0000;65535.0000;1283.0000;1283.0000;1.9577;1.7082E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
48;81.68;122424;-122424;0.0000;65535.0000;1287.0000;1287.0000;1.9638;1.7069E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
49;82.21;121646;-121646;0.0000;65535.0000;1381.0000;1381.0000;2.1073;1.6763E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
50;82.73;120877;-120877;0.0000;65535.0000;1543.0000;1543.0000;2.3545;1.6281E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
51;83.25;120118;-120118;0.0000;65535.0000;1319.0000;1319.0000;2.0127;1.6962E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
52;83.77;119369;-119369;0.0000;65535.0000;1295.0000;1295.0000;1.9760;1.7042E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
53;84.30;118629;-118629;0.0000;65535.0000;1252.0000;1252.0000;1.9104;1.7189E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
54;84.82;117898;-117898;0.0000;65535.0000;1214.0000;1214.0000;1.8524;1.7323E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
55;85.34;117177;-117177;0.0000;65535.0000;2392.0000;2392.0000;3.6500;1.4377E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
56;85.86;116464;-116464;0.0000;65535.0000;1652.0000;1652.0000;2.5208;1.5985E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
57;86.39;115760;-115760;0.0000;65535.0000;1389.0000;1389.0000;2.1195;1.6738E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
58;86.91;115065;-115065;0.0000;65535.0000;2235.0000;2235.0000;3.4104;1.4672E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
59;87.43;114378;-114378;0.0000;65535.0000;1567.0000;1567.0000;2.3911;1.6214E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
60;87.95;113699;-113699;0.0000;65535.0000;2173.0000;2173.0000;3.3158;1.4794E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
61;88.47;113029;-113029;0.0000;65535.0000;1264.0000;1264.0000;1.9287;1.7147E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
62;88.99;112367;-112367;0.0000;65535.0000;1247.0000;1247.0000;1.9028;1.7206E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
63;89.52;111712;-111712;0.0000;65535.0000;1190.0000;1190.0000;1.8158;1.7409E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
64;90.04;111065;-111065;0.0000;65535.0000;1266.0000;1266.0000;1.9318;1.7140E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
65;90.56;110426;-110426;0.0000;65535.0000;1873.0000;1873.0000;2.8580;1.5439E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
66;91.08;109794;-109794;0.0000;65535.0000;1456.0000;1456.0000;2.2217;1.6533E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
67;91.60;109169;-109169;0.0000;65535.0000;1259.0000;1259.0000;1.9211;1.7164E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
68;92.12;108552;-108552;0.0000;65535.0000;1399.0000;1399.0000;2.1347;1.6707E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
69;92.64;107941;-107941;0.0000;65535.0000;1360.0000;1360.0000;2.0752;1.6829E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
70;93.16;107338;-107338;0.0000;65535.0000;1405.0000;1405.0000;2.1439;1.6688E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
71;93.68;106741;-106741;0.0000;65535.0000;1232.0000;1232.0000;1.8799;1.7259E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
72;94.21;106151;-106151;0.0000;65535.0000;2397.0000;2397.0000;3.6576;1.4368E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
73;94.73;105568;-105568;0.0000;65535.0000;1289.0000;1289.0000;1.9669;1.7062E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
74;95.25;104991;-104991;0.0000;65535.0000;1312.0000;1312.0000;2.0020;1.6985E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
75;95.77;104421;-104421;0.0000;65535.0000;1612.0000;1612.0000;2.4598;1.6091E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
76;96.29;103856;-103856;0.0000;65535.0000;1261.0000;1261.0000;1.9242;1.7158E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
77;96.81;103298;-103298;0.0000;65535.0000;1594.0000;1594.0000;2.4323;1.6140E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
78;97.33;102746;-102746;0.0000;65535.0000;1573.0000;1573.0000;2.4002;1.6197E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
79;97.85;102200;-102200;0.0000;65535.0000;1273.0000;1273.0000;1.9425;1.7116E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
80;98.37;101660;-101660;0.0000;65535.0000;1620.0000;1620.0000;2.4720;1.6070E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
81;98.89;101126;-101126;0.0000;65535.0000;2209.0000;2209.0000;3.3707;1.4723E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
82;99.41;100597;-100597;0.0000;65535.0000;1392.0000;1392.0000;2.1241;1.6728E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
83;99.93;100074;-100074;0.0000;65535.0000;1360.0000;1360.0000;2.0752;1.6829E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
84;100.45;99557;-99557;0.0000;65535.0000;1417.0000;1417.0000;2.1622;1.6651E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
85;100.96;99044;-99044;0.0000;65535.0000;1274.0000;1274.0000;1.9440;1.7113E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
86;101.48;98538;-98538;0.0000;65535.0000;1490.0000;1490.0000;2.2736;1.6433E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
87;102.00;98036;-98036;0.0000;65535.0000;1270.0000;1270.0000;1.9379;1.7127E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
88;102.52;97540;-97540;0.0000;65535.0000;1246.0000;1246.0000;1.9013;1.7210E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
89;103.04;97048;-97048;0.0000;65535.0000;1511.0000;1511.0000;2.3056;1.6372E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
90;103.56;96562;-96562;0.0000;65535.0000;1408.0000;1408.0000;2.1485;1.6679E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
91;104.08;96081;-96081;0.0000;65535.0000;1338.0000;1338.0000;2.0417;1.6900E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
92;104.60;95604;-95604;0.0000;65535.0000;1752.0000;1752.0000;2.6734;1.5729E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
93;105.12;95133;-95133;0.0000;65535.0000;1337.0000;1337.0000;2.0401;1.6903E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
94;105.63;94666;-94666;0.0000;65535.0000;1456.0000;1456.0000;2.2217;1.6533E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
95;106.15;94203;-94203;0.0000;65535.0000;1332.0000;1332.0000;2.0325;1.6920E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
96;106.67;93746;-93746;0.0000;65535.0000;1490.0000;1490.0000;2.2736;1.6433E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
97;107.19;93292;-93292;0.0000;65535.0000;1445.0000;1445.0000;2.2049;1.6566E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
98;107.71;92844;-92844;0.0000;65535.0000;1315.0000;1315.0000;2.0066;1.6975E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
99;108.23;92399;-92399;0.0000;65535.0000;1428.0000;1428.0000;2.1790;1.6617E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
100;108.74;91959;-91959;0.0000;65535.0000;1357.0000;1357.0000;2.0706;1.6839E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
101;109.26;91523;-91523;0.0000;65535.0000;1749.0000;1749.0000;2.6688;1.5737E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
102;109.78;91092;-91092;0.0000;65535.0000;2047.0000;2047.0000;3.1235;1.5054E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
103;110.30;90664;-90664;0.0000;65535.0000;1423.0000;1423.0000;2.1714;1.6633E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
104;110.81;90241;-90241;0.0000;65535.0000;1316.0000;1316.0000;2.0081;1.6972E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
105;111.33;89821;-89821;0.0000;65535.0000;1364.0000;1364.0000;2.0813;1.6817E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
106;111.85;89406;-89406;0.0000;65535.0000;1293.0000;1293.0000;1.9730;1.7049E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
107;112.37;88994;-88994;0.0000;65535.0000;1481.0000;1481.0000;2.2599;1.6459E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
108;112.88;88587;-88587;0.0000;65535.0000;1343.0000;1343.0000;2.0493;1.6884E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
109;113.40;88183;-88183;0.0000;65535.0000;1327.0000;1327.0000;2.0249;1.6936E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
110;113.92;87783;-87783;0.0000;65535.0000;1452.0000;1452.0000;2.2156;1.6545E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
111;114.43;87386;-87386;0.0000;65535.0000;1540.0000;1540.0000;2.3499;1.6290E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
112;114.95;86993;-86993;0.0000;65535.0000;1412.0000;1412.0000;2.1546;1.6666E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
113;115.47;86604;-86604;0.0000;65535.0000;1282.0000;1282.0000;1.9562;1.7086E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
114;115.98;86218;-86218;0.0000;65535.0000;1543.0000;1543.0000;2.3545;1.6281E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
115;116.50;85836;-85836;0.0000;65535.0000;1460.0000;1460.0000;2.2278;1.6521E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
116;117.02;85457;-85457;0.0000;65535.0000;1738.0000;1738.0000;2.6520;1.5764E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
117;117.53;85082;-85082;0.0000;65535.0000;1660.0000;1660.0000;2.5330;1.5964E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
118;118.05;84710;-84710;0.0000;65535.0000;1438.0000;1438.0000;2.1942;1.6587E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
119;118.57;84341;-84341;0.0000;65535.0000;1301.0000;1301.0000;1.9852;1.7022E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
120;119.08;83976;-83976;0.0000;65535.0000;1402.0000;1402.0000;2.1393;1.6697E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
121;119.60;83613;-83613;0.0000;65535.0000;1540.0000;1540.0000;2.3499;1.6290E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
122;120.11;83254;-83254;0.0000;65535.0000;1319.0000;1319.0000;2.0127;1.6962E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
123;120.63;82899;-82899;0.0000;65535.0000;2865.0000;2865.0000;4.3717;1.3593E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
124;121.15;82546;-82546;0.0000;65535.0000;1580.0000;1580.0000;2.4109;1.6178E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
125;121.66;82196;-82196;0.0000;65535.0000;2057.0000;2057.0000;3.1388;1.5032E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
126;122.18;81849;-81849;0.0000;65535.0000;1564.0000;1564.0000;2.3865;1.6222E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
127;122.69;81505;-81505;0.0000;65535.0000;1411.0000;1411.0000;2.1530;1.6669E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
128;123.21;81165;-81165;0.0000;65535.0000;1537.0000;1537.0000;2.3453;1.6298E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
129;123.72;80827;-80827;0.0000;65535.0000;2348.0000;2348.0000;3.5828;1.4458E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
130;124.24;80492;-80492;0.0000;65535.0000;1623.0000;1623.0000;2.4765;1.6062E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
131;124.75;80159;-80159;0.0000;65535.0000;1607.0000;1607.0000;2.4521;1.6105E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
132;125.27;79830;-79830;0.0000;65535.0000;1437.0000;1437.0000;2.1927;1.6590E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
133;125.78;79503;-79503;0.0000;65535.0000;1336.0000;1336.0000;2.0386;1.6907E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
134;126.30;79179;-79179;0.0000;65535.0000;1298.0000;1298.0000;1.9806;1.7032E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
135;126.81;78858;-78858;0.0000;65535.0000;1549.0000;1549.0000;2.3636;1.6264E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
136;127.32;78539;-78539;0.0000;65535.0000;1346.0000;1346.0000;2.0539;1.6874E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
137;127.84;78223;-78223;0.0000;65535.0000;1885.0000;1885.0000;2.8763;1.5412E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
138;128.35;77910;-77910;0.0000;65535.0000;1309.0000;1309.0000;1.9974;1.6995E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
139;128.87;77599;-77599;0.0000;65535.0000;1388.0000;1388.0000;2.1180;1.6741E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
140;129.38;77291;-77291;0.0000;65535.0000;1339.0000;1339.0000;2.0432;1.6897E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
141;129.90;76985;-76985;0.0000;65535.0000;1408.0000;1408.0000;2.1485;1.6679E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
142;130.41;76682;-76682;0.0000;65535.0000;1346.0000;1346.0000;2.0539;1.6874E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
143;130.92;76381;-76381;0.0000;65535.0000;1340.0000;1340.0000;2.0447;1.6894E+00;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ;   ; 
